C:\Work\js audio\allexjs_modules_dev\allex__audio_blocklib\scripts\playcsv.js
0.019879515607201692	1	0	0
0.03197416721773744	1	9.107273263358001e-14	0
0.04267369151661632	1	1.798375612639172e-12	0
0.05173449002122993	1	1.7673428561645532e-11	0
0.05897382030586837	1	1.1574222231876294e-10	0
0.06427403448038188	1	5.70623357722133e-10	0
0.06758445834055353	1	2.2678432716182186e-9	0
0.06892088654704297	1	7.594998236401342e-9	0
0.06836275601884817	1	2.2112114303463886e-8	0
0.06604814319018426	1	5.7272348179360924e-8	0
0.06216680780952036	1	1.3432223494637078e-7	0
0.056951573767931536	1	2.892357738704571e-7	0
0.05066839362382874	1	5.781531552916932e-7	0
0.04360548610313092	1	0.0000010823617893759196	0
0.036061963493530844	1	0.0000019114579158277457	0
0.028336377694685444	1	0.000003203054504878037	0
0.020715609512083982	1	0.000005117341488209614	0
0.013464505972486981	1	0.00000782502114063222	0
0.006816635953189931	1	0.000011487663442330848	0
0.0009664867490634943	1	0.000016230340087917428	0
-0.00393663468824984	1	0.000022107444182479152	0
-0.007792799867147399	1	0.000029063788408231586	0
-0.010553634252116306	1	0.00003689426933629031	0
-0.012222425563278419	1	0.00004520644103615937	0
-0.012852198213796226	1	0.00005339109678726172	0
-0.012541862788606736	1	0.00006060625003310202	0
-0.01143061999011194	1	0.00006577959245221155	0
-0.009690861451735339	1	0.00006763351713852121	0
-0.007519862999023075	1	0.00006473518172768846	0
-0.00513060738838278	1	0.00005557203901056281	0
-0.002742101767249955	1	0.000038651057968634565	0
-0.0005695691059131036	1	0.00001261778090630455	0
0.0011851077012542122	1	-0.00002361036533022687	0
0.0023423251855961835	1	-0.00007070334276626243	0
0.0027527464000078466	1	-0.00012877796947485955	0
0.002304040134427962	1	-0.00019726554452368148	0
0.0009261267166711662	1	-0.00027479565555060424	0
-0.0014052572367555805	1	-0.0003591040919191141	0
-0.004666799443525965	1	-0.0004469726245531852	0
-0.008787716010083851	1	-0.0005342082371295078	0
-0.013651710169653095	1	-0.0006156691746051992	0
-0.019100711884731086	1	-0.0006853448126721049	0
-0.024940263229517055	1	-0.0007364956843562637	0
-0.03094635882108173	1	-0.0007618588321985503	0
-0.03687350207064496	1	-0.0007539217905430866	0
-0.042463697913332946	1	-0.000705265783624441	0
-0.04745607188818232	1	-0.0006089750651608449	0
-0.05159678463900645	1	-0.00045910473988452745	0
-0.054648900482199364	1	-0.0002511940343173694	0
-0.05640186877889333	1	0.000017193911011260336	0
-0.05668028735790223	1	0.0003459306857580922	0
-0.05535163783814723	1	0.000731810326168919	0
-0.05233271285175012	1	0.0011681015120110533	0
